vehicle_count,queue_length,traffic_density,avg_speed,waiting_time,green_signal_ratio,monsoon_active,peak_hour,congestion_delay_sec
371,330.64,156.8,5.29,329.79,0.4899,0,0,174.043
191,500.48,113.15,14.52,262.89,0.848,1,0,183.598
55,601.28,165.03,32.36,553.44,0.9214,0,0,138.719
658,167.49,300.08,35.27,600.0,0.3228,0,1,282.668
333,282.46,333.08,24.86,122.23,0.2629,0,1,147.763
239,1000.0,500.0,14.44,188.19,0.5473,1,1,288.632
404,410.87,426.93,37.53,582.92,0.5698,0,1,319.32
520,171.79,81.95,21.35,161.41,0.2312,0,0,84.277
320,209.79,412.14,14.44,246.1,0.4167,0,1,202.694
747,422.19,428.64,27.2,600.0,0.2841,0,1,351.027
132,233.06,203.75,34.92,468.52,0.2312,0,0,145.137
68,307.27,81.67,17.28,198.31,0.4899,0,0,120.002
102,807.18,67.47,49.1,42.38,0.2794,0,0,37.092
422,499.43,126.73,20.56,456.16,0.4169,0,0,189.877
257,740.77,27.04,21.54,384.67,0.6097,1,0,193.331
288,152.43,97.77,54.4,215.62,0.3619,0,0,43.367
461,265.69,38.06,13.11,348.57,0.476,1,0,196.622
263,743.05,153.41,49.5,581.16,0.6767,0,0,202.316
76,516.91,183.55,51.51,68.32,0.7897,0,0,17.037
393,658.35,43.77,22.11,423.57,0.5112,0,0,182.151
117,341.8,257.87,17.05,550.67,0.6099,0,0,212.858
304,480.39,40.07,51.31,311.12,0.428,0,0,85.885
450,438.81,115.0,29.17,594.94,0.8166,0,0,215.286
230,308.39,187.81,15.47,149.94,0.2578,1,0,136.29
179,657.69,188.57,5.93,429.79,0.2555,0,0,225.016
489,498.11,150.95,8.82,463.95,0.1776,0,1,251.164
86,413.2,216.92,31.69,253.88,0.273,0,0,87.768
288,275.66,174.11,32.09,600.0,0.4795,0,1,244.625
265,723.06,101.92,20.25,350.75,0.872,1,0,191.307
147,934.06,187.61,12.75,251.54,0.607,1,0,206.634
42,372.94,44.59,54.73,253.71,0.396,0,0,48.495
508,1000.0,432.56,14.79,542.08,0.5545,0,1,392.507
215,231.26,162.71,13.36,598.4,0.4605,0,0,194.308
196,725.27,47.8,54.07,491.82,0.6451,0,0,123.123
488,583.96,243.65,26.21,223.99,0.5121,0,0,173.091
125,1000.0,311.92,18.95,423.42,0.4232,0,1,281.442
88,795.03,168.11,30.41,510.46,0.2755,1,0,236.227
468,387.9,287.54,19.3,481.71,0.8475,0,0,248.451
84,470.28,204.49,22.33,389.05,0.4094,1,0,175.299
483,690.64,76.12,49.93,410.18,0.6108,0,0,158.448
539,1000.0,373.22,10.83,101.63,0.1463,0,1,283.397
265,514.93,281.8,50.42,76.36,0.5018,0,0,61.945
165,574.86,80.6,16.26,201.34,0.7578,0,0,85.387
312,737.13,17.01,30.13,503.57,0.4849,0,1,215.034
429,216.87,179.77,26.67,441.13,0.411,0,0,157.799
81,150.72,338.8,21.17,600.0,0.4999,0,1,218.181
387,744.21,114.53,22.05,515.93,0.7798,1,0,217.107
389,550.0,279.72,17.09,189.53,0.3043,0,0,183.663
344,528.9,59.18,15.61,434.45,0.2547,0,0,183.748
47,505.03,251.52,43.67,579.76,0.5076,0,0,183.601
392,295.92,267.35,54.34,150.13,0.5069,0,0,62.22
588,601.61,124.89,5.0,118.1,0.169,1,1,252.195
27,96.55,147.91,48.28,530.45,0.6474,0,0,96.631
461,160.45,18.61,23.06,109.88,0.5779,0,0,57.511
77,538.4,181.98,37.96,424.95,0.408,0,0,129.431
479,652.25,156.8,36.65,246.34,0.3939,0,0,133.599
57,979.51,282.06,32.0,234.54,0.4135,1,0,198.218
125,159.33,196.08,20.82,558.88,0.2693,1,0,208.06
578,1000.0,203.09,5.0,381.23,0.6528,1,1,361.595
87,645.41,68.3,12.79,281.58,0.2327,1,0,151.361
113,287.37,24.83,26.76,37.47,0.2259,0,0,15.0
27,606.26,168.88,37.0,131.18,0.754,0,0,69.206
708,1000.0,427.81,9.08,375.94,0.3846,0,1,400.0
40,318.68,246.67,25.4,441.48,0.7569,0,0,137.19
512,935.93,174.18,5.05,118.67,0.4358,0,1,246.856
284,347.66,355.83,14.34,218.36,0.8238,1,0,164.173
275,278.26,85.18,22.46,226.75,0.4451,1,0,157.166
208,166.62,314.71,58.36,472.03,0.6232,0,0,157.356
155,68.65,70.75,13.88,184.6,0.3454,0,0,40.582
498,593.48,59.17,6.67,530.4,0.5394,0,0,226.781
412,148.23,254.73,27.12,560.85,0.2794,0,0,213.476
466,551.66,155.57,35.78,151.98,0.5221,0,0,116.917
393,1000.0,360.28,25.15,233.79,0.5083,1,0,250.467
445,951.17,317.71,14.4,431.56,0.2238,1,0,333.365
458,413.49,70.38,5.0,177.12,0.2681,1,0,183.807
225,149.14,42.75,51.56,504.62,0.5764,0,0,77.868
426,409.62,145.05,35.04,545.51,0.7014,0,0,180.454
43,197.14,179.78,48.5,369.61,0.651,0,0,82.357
68,348.97,131.05,28.95,122.85,0.6962,0,0,54.042
411,834.58,101.91,32.3,51.34,0.4028,0,1,144.497
222,560.79,68.15,47.41,266.93,0.445,0,0,91.502
234,208.16,161.42,10.27,167.92,0.6734,0,0,83.136
274,232.73,13.46,8.09,498.81,0.401,0,0,154.006
267,974.42,166.34,8.21,279.79,0.6128,1,0,241.906
451,978.58,26.09,30.38,374.3,0.2696,1,0,215.315
296,1000.0,402.65,12.55,600.0,0.4359,0,1,371.541
171,482.34,190.76,27.25,50.97,0.7178,0,0,56.457
384,559.79,58.77,39.34,404.2,0.4374,0,0,165.777
321,155.29,227.56,42.21,532.79,0.8555,0,0,179.391
451,776.15,153.28,27.45,306.46,0.2461,0,0,213.91
178,215.25,169.59,28.59,333.76,0.3765,0,0,91.155
22,781.82,105.52,14.58,107.82,0.6616,1,0,140.387
739,517.45,227.67,5.0,600.0,0.5616,1,1,396.949
40,599.49,259.74,13.13,559.5,0.2888,0,0,217.562
359,615.23,52.72,51.86,416.24,0.2599,0,0,132.791
168,851.6,260.25,40.3,36.27,0.5066,1,0,105.938
215,532.93,94.57,34.23,194.04,0.4245,1,0,121.609
701,1000.0,277.91,8.12,600.0,0.4366,1,1,400.0
231,671.17,217.35,9.65,424.91,0.8221,1,0,227.086
93,802.17,58.46,22.81,222.22,0.3847,1,0,132.17
382,569.33,44.63,6.23,396.4,0.2174,1,0,224.74
31,448.03,141.2,57.91,130.35,0.6952,0,0,32.036
154,560.07,133.92,45.3,517.98,0.5937,0,0,113.023
294,180.33,282.68,57.07,239.07,0.5717,0,0,84.363
238,542.12,227.56,52.54,131.47,0.7212,0,0,68.424
323,170.14,260.99,28.87,70.94,0.8124,0,0,67.641
207,601.43,264.52,21.19,48.84,0.3114,0,0,72.945
201,367.93,15.01,54.35,420.0,0.7449,0,0,62.004
190,690.22,254.22,37.12,419.08,0.5872,0,0,163.06
480,162.9,396.01,33.67,418.55,0.7768,1,0,201.492
49,661.84,216.72,13.1,334.26,0.4312,0,1,226.274
442,173.27,194.68,34.03,454.29,0.8005,0,0,161.729
189,683.19,114.69,29.53,474.32,0.754,0,0,175.517
187,204.16,46.67,10.29,353.99,0.4417,1,0,162.348
384,403.91,84.48,34.28,365.48,0.6194,0,0,102.453
333,225.01,48.81,5.59,240.28,0.4278,0,1,120.105
336,700.04,161.35,24.2,532.39,0.5876,0,0,233.032
683,640.08,378.24,13.66,138.27,0.2014,1,1,288.673
434,523.39,11.15,12.74,508.86,0.2261,0,0,207.856
267,186.4,81.75,48.86,255.39,0.4322,0,0,38.613
369,426.85,42.94,9.5,80.09,0.5704,1,0,106.58
219,132.68,301.15,45.7,64.05,0.5803,0,0,34.215
414,481.0,225.64,5.87,600.0,0.5361,0,0,253.746
150,92.93,27.33,24.19,600.0,0.2375,0,1,144.077
44,1000.0,304.41,18.92,296.83,0.8048,1,0,223.732
301,362.4,263.87,50.0,592.74,0.6951,0,0,218.911
129,524.67,260.47,36.05,296.19,0.7784,0,0,125.789
563,650.14,500.0,9.46,600.0,0.6165,1,1,400.0
66,311.91,200.36,24.88,537.85,0.8063,1,0,181.856
36,1000.0,154.37,9.87,600.0,0.4911,1,1,321.767
371,664.38,247.13,24.54,90.49,0.5078,0,0,127.386
411,1000.0,392.52,15.89,600.0,0.4768,0,1,361.392
508,647.09,95.16,43.06,413.13,0.3721,0,0,190.579
145,248.79,245.5,24.26,260.47,0.8762,1,0,123.881
77,712.55,163.42,59.16,503.44,0.614,0,0,135.636
30,589.11,211.29,5.0,71.32,0.5901,1,0,169.052
371,1000.0,277.14,8.38,213.95,0.4627,0,1,265.913
67,572.69,34.32,32.11,417.48,0.6924,0,0,137.668
396,261.3,141.74,39.5,358.77,0.6674,0,0,123.573
50,484.77,87.15,9.74,341.09,0.2314,0,0,123.066
471,788.47,10.67,21.55,429.4,0.4885,0,0,184.896
297,111.47,211.38,40.7,600.0,0.8418,1,0,189.879
339,555.12,160.98,16.05,107.95,0.7621,1,0,121.112
81,486.92,145.01,26.61,208.68,0.3249,0,0,32.559
67,453.85,52.55,12.26,209.53,0.505,1,0,104.306
196,278.13,147.57,5.97,566.13,0.5078,0,0,165.195
249,863.2,109.52,12.8,139.1,0.8429,1,0,144.145
292,743.58,9.86,14.27,236.35,0.8965,0,0,129.282
167,467.56,237.73,26.91,539.78,0.2476,0,0,192.679
144,743.0,190.6,17.04,403.9,0.4013,0,0,211.914
512,118.2,150.29,28.92,50.02,0.2468,0,0,61.094
141,325.9,229.66,12.9,531.41,0.3207,1,0,250.745
84,153.81,139.98,37.05,61.0,0.5342,1,0,40.714
182,360.97,48.04,21.1,340.49,0.6213,0,0,94.786
173,485.03,118.72,15.56,165.56,0.7796,0,0,105.457
218,200.66,219.85,48.69,385.41,0.2689,0,0,145.827
318,392.94,185.28,47.47,195.41,0.3963,0,0,78.372
291,565.23,256.13,37.61,462.4,0.6125,0,0,165.515
378,692.18,381.08,15.18,362.85,0.5385,1,0,281.566
101,550.16,88.73,51.35,217.51,0.4196,0,0,58.226
44,469.18,291.82,42.56,514.86,0.3307,0,0,175.109
673,1000.0,309.96,16.65,600.0,0.5103,0,1,386.202
134,573.6,182.99,25.17,308.83,0.378,0,0,121.409
173,738.96,166.17,5.07,305.92,0.679,0,0,210.674
253,786.9,147.76,7.66,274.09,0.8571,0,0,153.66
386,697.72,29.59,12.27,363.9,0.3523,0,0,172.417
98,179.22,31.85,12.53,517.81,0.675,1,0,183.728
430,467.1,109.13,54.31,76.35,0.7565,0,0,25.257
176,340.44,70.54,51.26,247.71,0.6616,0,0,41.899
514,113.28,34.65,7.52,441.31,0.4439,0,0,174.842
161,677.14,20.83,5.0,600.0,0.3828,1,0,255.316
610,394.77,420.86,23.54,208.02,0.5555,0,1,236.921
191,510.76,77.2,23.91,58.28,0.4166,0,0,48.905
632,1000.0,500.0,19.82,600.0,0.5504,1,1,400.0
234,471.33,229.86,40.21,600.0,0.8266,1,0,215.714
705,1000.0,130.31,13.07,600.0,0.6148,1,1,363.313
583,1000.0,72.47,8.73,556.71,0.5767,0,1,307.001
458,1000.0,101.11,31.5,280.5,0.6361,0,1,205.107
151,193.93,157.7,17.39,583.09,0.8229,1,0,212.331
151,767.79,70.75,27.54,452.55,0.5509,0,0,176.516
485,79.13,267.17,42.32,434.72,0.4107,0,0,182.801
436,680.72,125.04,25.94,499.39,0.3234,0,0,194.463
82,72.63,171.33,17.05,566.91,0.4666,0,0,139.099
116,181.94,160.96,42.17,75.38,0.3589,0,0,15.0
68,286.53,188.65,15.88,42.93,0.8191,0,0,40.095
108,817.56,405.54,5.0,163.03,0.7794,1,0,256.759
267,1000.0,212.51,18.63,600.0,0.3773,0,1,323.307
406,528.25,101.57,7.02,329.46,0.7574,0,0,172.653
111,1000.0,458.91,30.48,600.0,0.5108,0,1,334.241
475,271.96,296.61,57.41,210.04,0.6038,0,0,77.457
485,721.05,244.14,57.47,256.94,0.7696,0,0,136.737
239,621.05,374.1,7.64,320.76,0.5736,0,1,264.371
391,1000.0,200.22,32.62,600.0,0.5484,0,1,301.766
294,605.32,162.23,10.98,264.6,0.5828,0,0,156.269
198,885.46,207.42,9.66,600.0,0.3081,1,1,377.942
351,439.09,255.29,6.51,112.25,0.4822,1,0,184.503
314,799.64,318.98,31.72,207.25,0.6873,1,0,182.991
75,1000.0,165.7,11.15,139.93,0.8542,1,0,151.287
447,577.88,178.35,44.65,210.53,0.6896,0,0,104.601
251,1000.0,377.17,30.06,600.0,0.5393,0,1,305.885
96,816.56,70.23,24.33,114.42,0.4021,0,0,105.292
510,400.26,260.43,32.7,354.1,0.4879,1,0,240.637
68,448.58,217.59,23.35,31.24,0.6986,0,0,37.67
52,509.71,25.71,13.41,570.22,0.8455,0,0,160.004
127,207.96,89.97,30.94,49.23,0.5711,0,0,15.0
160,623.5,15.97,43.62,453.9,0.2033,0,0,123.959
228,227.29,12.36,7.55,544.24,0.8088,0,0,140.862
529,1000.0,293.94,19.71,600.0,0.1922,1,1,400.0
200,439.78,198.47,19.73,378.0,0.5842,0,0,149.91
285,710.23,115.49,44.7,379.81,0.5576,0,0,132.554
22,625.17,232.74,7.25,321.12,0.9153,1,0,190.07
203,477.45,68.09,24.8,464.65,0.2771,0,0,170.455
712,347.12,395.96,17.18,600.0,0.5101,0,1,328.789
378,619.89,123.87,31.47,318.24,0.4009,0,0,140.759
372,340.27,224.5,20.02,406.36,0.5242,0,0,168.001
173,471.69,49.84,35.78,600.0,0.4731,0,0,172.073
432,1000.0,367.26,11.27,155.95,0.3168,0,1,303.919
410,433.89,151.37,13.15,356.39,0.7912,0,0,155.146
669,455.2,431.7,7.72,120.08,0.5093,0,1,279.76
353,241.3,119.51,58.5,263.63,0.7988,0,0,72.894
234,690.48,361.12,8.36,457.43,0.7865,1,0,280.688
55,269.8,128.37,26.39,251.21,0.4989,0,0,72.057
126,580.72,64.85,11.99,141.21,0.1737,0,1,110.368
20,232.64,224.59,36.0,492.13,0.4046,0,0,125.334
185,409.0,61.58,24.91,180.14,0.4418,0,0,47.466
29,413.71,230.63,19.66,326.78,0.2686,0,0,126.264
240,464.4,102.74,56.28,121.51,0.2976,0,0,35.378
319,684.74,309.78,37.94,586.62,0.2216,1,0,274.677
517,1000.0,279.68,5.0,430.85,0.3756,1,1,400.0
272,324.54,161.35,43.12,483.15,0.3044,0,0,166.109
136,730.35,226.98,53.3,246.65,0.4058,0,0,112.062
459,1000.0,392.16,22.89,419.52,0.4001,1,1,343.675
517,902.94,251.32,13.61,171.09,0.3114,1,0,271.259
216,641.56,260.69,29.25,249.14,0.2488,1,0,192.455
429,323.75,178.14,24.15,545.25,0.7169,0,0,185.292
218,615.69,250.13,41.11,439.33,0.8141,0,0,157.342
321,176.63,95.52,34.4,62.14,0.4375,0,0,50.804
262,1000.0,85.47,29.27,344.85,0.5151,1,0,205.115
340,653.0,277.9,35.75,319.92,0.4123,1,0,204.521
447,171.41,216.7,7.56,437.11,0.4995,1,0,234.407
364,671.31,426.38,10.96,600.0,0.1959,0,1,343.744
402,802.07,362.88,25.19,324.34,0.514,1,0,252.169
419,102.43,250.45,23.68,499.79,0.5491,0,0,194.151
634,432.99,256.15,20.39,600.0,0.3218,0,1,311.155
34,752.07,230.12,48.56,206.88,0.8364,0,0,71.827
34,525.54,172.04,25.64,435.19,0.3672,0,1,181.927
466,240.7,19.47,29.9,499.68,0.2933,1,0,210.766
347,160.83,297.76,9.64,185.92,0.7496,1,0,204.672
486,536.14,223.08,6.92,117.89,0.3052,0,0,125.055
156,499.31,11.84,52.96,437.31,0.2613,0,0,97.908
428,538.48,256.47,29.09,291.76,0.4801,0,0,163.955
410,710.04,248.2,38.45,149.3,0.7376,0,0,143.156
459,92.15,99.15,9.73,483.82,0.891,0,0,161.451
334,185.75,15.73,42.5,130.86,0.6281,0,0,15.0
91,209.9,267.32,11.18,437.55,0.7908,0,0,148.17
342,530.03,36.66,29.55,231.47,0.6218,1,0,155.789
309,202.34,92.64,5.65,414.22,0.3345,1,0,172.805
189,510.15,213.54,6.22,465.84,0.5946,1,0,251.977
114,625.25,228.71,23.7,126.81,0.7294,0,0,97.884
421,163.86,229.43,17.49,463.03,0.2649,0,0,218.752
82,713.96,198.58,54.93,386.8,0.496,0,0,102.028
224,1000.0,324.53,17.86,529.14,0.2528,1,0,317.22
329,415.93,210.64,28.84,46.25,0.4764,0,0,83.383
520,738.51,200.66,7.01,483.31,0.5741,0,0,265.72
357,539.45,57.92,34.23,600.0,0.6919,0,0,161.057
169,316.7,139.78,8.0,419.99,0.4392,0,0,171.675
79,909.32,215.29,24.82,600.0,0.2167,0,1,277.7
171,148.17,14.95,61.4,255.44,0.5526,0,0,15.0
254,737.98,185.05,12.77,600.0,0.2241,0,1,279.959
433,686.53,77.89,47.7,356.41,0.2729,0,0,150.954
196,717.86,44.75,39.62,222.19,0.7385,1,0,96.455
65,321.86,156.62,59.65,410.46,0.5962,0,0,81.589
465,552.46,73.11,48.05,233.85,0.5688,0,0,142.614
30,841.44,63.49,55.64,577.17,0.3046,0,0,133.418
22,149.73,333.24,14.63,472.63,0.8182,1,0,219.325
254,316.13,244.7,38.13,502.85,0.8114,0,0,175.968
52,169.85,195.66,38.37,405.42,0.8165,0,0,77.948
175,1000.0,100.14,10.87,600.0,0.1806,0,1,289.257
515,439.75,182.39,21.98,252.93,0.239,0,0,156.15
426,154.55,229.66,24.16,434.05,0.5187,0,0,175.724
380,743.51,108.95,5.31,221.24,0.3898,1,0,216.097
321,420.6,49.51,30.97,343.86,0.4331,0,0,112.11
43,139.84,165.71,32.85,68.85,0.6639,1,0,34.167
423,669.88,142.1,38.19,447.54,0.8299,0,0,162.658
252,614.26,51.07,42.42,258.77,0.6133,0,0,97.395
99,138.62,120.4,13.94,600.0,0.168,1,1,234.465
168,999.26,208.36,5.0,479.92,0.218,1,0,310.431
274,165.53,168.8,5.0,365.08,0.3466,0,0,167.742
43,130.28,309.47,5.32,313.82,0.1482,1,1,213.993
140,383.73,303.49,52.21,409.11,0.2908,0,0,124.614
196,213.23,29.84,32.1,475.44,0.2257,1,0,153.933
395,822.38,376.13,23.29,517.68,0.3105,0,1,348.891
22,268.79,107.82,26.88,348.58,0.2274,0,0,77.658
278,203.32,222.67,62.38,553.3,0.8207,0,0,147.383
175,1000.0,468.52,5.0,177.23,0.4272,1,1,354.769
327,294.99,188.66,9.83,327.53,0.8029,0,0,153.678
230,615.4,306.16,22.23,600.0,0.5169,0,1,274.858
201,265.3,187.26,36.99,250.72,0.5199,0,0,96.389
343,729.67,209.84,57.38,567.69,0.5067,0,0,178.037
556,355.68,68.4,29.95,560.39,0.5309,0,1,219.323
34,150.57,110.47,55.22,263.2,0.4416,0,0,15.0
264,761.31,269.82,44.98,600.0,0.5434,0,0,229.819
422,200.26,159.25,57.68,117.01,0.2701,0,0,48.615
178,1000.0,78.4,24.1,381.37,0.5881,0,1,176.278
455,927.38,446.6,21.66,255.83,0.328,0,1,275.304
247,679.4,295.02,35.77,600.0,0.3305,0,0,265.601
429,108.65,159.3,51.64,117.75,0.6832,0,0,36.535
243,808.98,166.74,11.25,97.75,0.261,0,0,107.482
486,296.44,91.72,38.96,190.65,0.8704,0,0,83.154
337,99.69,167.28,25.86,365.48,0.6602,0,0,120.629
286,627.45,275.48,40.88,172.47,0.6899,0,0,116.62
262,304.57,119.03,21.78,384.71,0.1975,0,1,186.231
330,338.08,100.19,24.92,325.09,0.5757,0,0,105.522
78,498.71,262.51,40.4,386.67,0.2296,0,0,147.245
208,108.66,112.03,37.0,363.49,0.4296,0,0,101.308
161,278.51,388.31,10.56,409.99,0.6797,1,0,225.645
368,426.79,116.82,42.0,402.32,0.3532,0,0,158.751
387,388.65,11.64,6.92,541.65,0.6787,0,0,161.156
733,796.3,428.1,30.8,600.0,0.4533,0,1,384.408
136,583.59,81.13,53.92,425.22,0.8682,0,0,77.483
429,333.64,209.27,8.93,267.92,0.5298,0,0,130.124
663,635.57,36.43,11.95,600.0,0.3043,0,1,281.556
429,260.74,223.98,12.34,512.39,0.7812,0,0,179.261
377,306.89,76.55,47.36,380.32,0.537,0,0,127.729
138,87.82,259.69,9.08,283.0,0.4116,0,0,108.39
695,853.43,452.63,21.33,65.28,0.3846,0,1,272.004
312,192.87,23.47,26.11,593.97,0.5278,0,0,149.885
353,608.3,110.11,44.12,104.99,0.3521,0,0,100.261
118,87.55,203.31,38.34,302.03,0.7775,0,0,56.153
93,100.41,275.86,32.85,224.04,0.7993,0,0,66.277
143,342.01,149.71,19.99,207.81,0.5154,1,0,114.289
283,561.39,373.92,30.45,264.46,0.2108,1,0,227.031
344,958.85,384.68,17.91,575.98,0.2077,0,1,355.641
446,853.01,273.2,16.93,37.71,0.5388,1,0,205.536
26,782.51,129.74,6.23,122.14,0.3748,0,0,91.566
55,303.73,158.33,18.6,387.61,0.4114,0,0,130.689
178,135.85,285.85,17.01,422.67,0.598,1,0,194.31
96,741.17,224.93,36.86,402.53,0.6535,0,0,127.508
219,644.96,88.17,38.9,600.0,0.3232,0,0,157.966
342,96.61,164.5,54.82,54.48,0.6991,0,0,25.636
832,210.34,383.71,11.2,579.79,0.1972,0,1,361.535
124,388.86,153.13,33.58,284.67,0.5744,0,0,96.487
159,397.2,239.27,28.65,144.72,0.643,1,0,142.995
414,658.93,140.0,13.44,505.95,0.4097,1,0,285.001
155,223.56,52.17,33.48,106.79,0.7885,0,0,29.105
337,723.01,27.81,28.86,293.26,0.7883,0,0,102.133
280,450.0,128.74,24.8,134.73,0.7809,0,0,75.592
401,657.54,181.59,8.01,292.65,0.457,0,0,236.362
61,377.38,423.04,5.0,600.0,0.6302,1,1,349.995
511,493.73,36.09,20.6,450.93,0.5356,0,0,135.006
461,741.19,106.5,54.92,454.04,0.4098,0,0,174.236
47,126.78,348.9,10.09,274.2,0.4951,0,1,150.184
243,462.52,42.51,8.15,45.31,0.8248,0,0,38.961
366,637.15,500.0,16.14,600.0,0.5989,1,1,400.0
136,542.82,255.2,34.56,92.12,0.3575,1,0,113.32
517,609.89,292.72,7.97,249.37,0.3179,0,0,231.59
108,545.94,227.25,44.39,488.51,0.5217,0,0,142.387
246,1000.0,428.68,6.74,477.87,0.642,0,1,373.633
24,197.8,213.24,13.4,317.21,0.8807,0,0,106.469
285,951.78,106.37,37.29,564.63,0.4072,1,0,261.444
414,478.37,246.18,43.67,578.09,0.2413,0,0,215.053
341,145.54,96.84,24.06,88.25,0.6826,1,0,88.206
537,1000.0,359.38,5.05,600.0,0.2654,1,1,400.0
53,90.28,120.44,37.23,299.88,0.3456,0,0,69.286
365,71.17,232.93,7.89,447.79,0.7482,0,0,168.893
211,638.61,239.95,28.51,219.21,0.3576,0,0,118.662
255,89.91,333.01,30.27,545.73,0.7502,1,0,189.932
318,108.83,85.23,35.5,466.11,0.8762,0,0,85.558
467,59.69,280.77,38.81,280.48,0.3079,0,0,101.238
359,697.08,238.33,10.94,247.21,0.5608,0,0,163.42
324,87.76,123.48,49.06,146.61,0.6647,0,0,32.718
242,331.89,44.2,56.14,198.99,0.5698,0,0,44.2
60,523.84,217.24,21.1,493.26,0.6207,1,1,240.347
288,304.98,43.28,10.09,216.5,0.2372,0,0,104.391
313,283.09,175.31,10.06,427.94,0.8726,0,0,176.007
352,709.05,42.32,33.93,378.3,0.5926,0,0,152.45
290,599.83,141.19,33.53,144.86,0.3415,0,0,103.413
169,680.41,191.17,56.31,187.07,0.6146,0,0,87.984
123,622.3,131.24,27.18,54.64,0.6518,0,0,61.603
109,720.33,500.0,13.01,447.62,0.1458,1,1,340.329
370,190.42,85.59,15.98,314.73,0.7864,0,0,116.365
458,461.47,166.01,52.69,93.79,0.2534,0,0,104.426
413,539.82,435.98,6.81,141.7,0.2522,0,1,253.194
516,884.93,180.48,34.03,302.87,0.4733,0,1,236.692
338,119.56,191.6,36.59,321.5,0.7648,1,0,167.84
168,1000.0,391.97,5.0,600.0,0.4747,0,1,393.235
121,294.3,144.96,50.71,568.53,0.6235,0,0,108.041
116,400.9,269.62,22.29,266.89,0.5685,0,0,121.772
449,749.37,290.02,18.38,354.43,0.5784,0,0,218.591
26,212.43,80.61,26.78,368.34,0.5069,0,0,80.934
448,259.28,371.56,32.07,367.57,0.2854,0,1,206.393
200,210.61,191.32,27.84,479.34,0.4479,0,0,132.476
534,787.14,500.0,7.57,342.23,0.5838,1,1,394.846
117,456.42,176.11,36.36,254.44,0.4626,0,0,83.502
463,750.4,247.69,28.7,525.48,0.6996,0,0,266.711
178,689.85,113.48,6.49,215.32,0.6504,0,0,123.484
443,581.86,195.5,14.98,313.42,0.3547,0,0,186.415
309,615.0,227.54,6.33,567.47,0.3167,0,0,278.794
331,665.88,500.0,13.09,379.68,0.2073,1,1,395.261
582,1000.0,119.1,22.71,600.0,0.4095,0,1,319.204
297,487.6,33.02,47.82,157.12,0.3467,0,0,67.573
88,229.48,353.29,10.09,450.63,0.3954,1,0,222.322
382,1000.0,255.36,29.95,66.42,0.7542,1,0,158.719
288,395.79,14.62,26.77,351.26,0.5255,0,0,97.337
269,163.75,156.38,7.77,114.45,0.4398,0,0,78.298
599,1000.0,416.27,32.65,600.0,0.2484,0,1,400.0
319,314.5,373.55,28.48,379.0,0.5156,1,0,233.048
294,342.95,160.69,21.9,466.16,0.2828,0,1,222.777
160,344.82,329.28,5.0,578.02,0.2295,1,0,290.317
142,449.24,143.26,6.2,517.2,0.774,0,0,177.65
291,257.85,131.63,36.79,433.42,0.5909,0,0,113.142
159,77.53,223.51,51.18,466.57,0.7921,0,0,108.748
76,338.68,87.11,37.54,66.42,0.6913,0,0,18.621
660,401.45,213.34,5.0,356.0,0.1552,0,1,292.474
115,578.04,98.36,25.49,150.63,0.6263,1,0,88.464
99,401.51,51.41,23.64,260.19,0.2993,0,0,69.263
461,108.03,126.35,11.39,90.44,0.2575,0,0,120.68
530,402.38,439.7,29.42,386.58,0.1655,0,1,283.96
398,243.46,123.09,36.62,346.8,0.8005,0,0,125.581
194,388.58,193.49,46.06,119.98,0.5945,0,0,45.846
312,620.82,98.33,14.68,84.18,0.7187,0,0,103.78
490,277.62,334.14,7.35,425.17,0.6646,1,0,264.132
160,220.86,247.13,20.21,174.15,0.2929,1,0,144.254
55,69.25,352.28,21.92,282.71,0.6114,1,0,141.107
154,913.39,156.03,23.62,600.0,0.2084,0,1,274.557
454,292.92,163.79,48.92,241.46,0.2347,0,0,103.908
147,588.11,68.35,44.59,86.01,0.4233,0,0,15.0
239,604.39,46.19,44.16,460.21,0.273,0,0,122.069
273,111.02,238.84,9.81,420.19,0.6792,1,0,217.483
720,693.32,391.97,16.92,600.0,0.4475,0,1,388.962
152,1000.0,85.35,24.05,327.63,0.7109,1,0,197.136
291,266.12,221.52,35.21,438.9,0.8678,0,0,119.299
509,467.98,191.49,20.62,227.39,0.4721,0,0,147.85
111,446.27,149.54,59.09,214.49,0.5868,0,0,59.074
290,339.44,295.43,8.32,377.14,0.4615,1,0,215.145
49,924.43,245.24,38.61,129.85,0.2918,1,0,136.401
137,55.49,305.25,47.18,404.12,0.8074,0,0,73.842
52,305.13,313.63,24.81,485.3,0.588,1,0,213.783
184,474.37,253.86,12.56,315.91,0.6276,0,0,149.488
114,757.98,120.64,35.91,78.14,0.3942,0,0,81.913
674,107.47,340.17,6.19,600.0,0.5635,0,1,319.336
259,730.63,398.33,33.78,510.17,0.5341,1,0,286.711
199,51.6,53.24,21.71,131.46,0.2457,0,0,44.881
355,490.83,166.85,28.66,399.96,0.4259,0,0,190.411
442,358.72,276.36,42.77,147.28,0.5168,0,0,113.899
166,362.79,128.03,5.99,502.22,0.4232,0,0,201.581
77,1000.0,294.25,13.44,300.12,0.2036,1,1,281.284
73,578.31,215.91,43.42,404.55,0.4215,0,0,122.645
426,191.73,238.03,15.31,367.52,0.1945,0,0,157.779
